,SG_UF,NR_ZONA,NR_LOCAL_VOTACAO,2009,2010,2011,2013,2015,2020,SY_MODELOS_DISTINTOS
40912,PE,44,1155,4,0,0,40,0,0,2
40913,PE,44,1171,0,0,0,32,0,0,1
40914,PE,44,1180,0,0,0,24,0,0,1
40915,PE,44,1198,0,0,0,8,0,0,1
40916,PE,44,1228,0,0,0,8,0,0,1
40917,PE,44,1236,0,0,0,56,0,0,1
40918,PE,44,1260,0,0,0,10,0,0,1
40919,PE,44,1279,0,0,0,20,0,0,1
40920,PE,44,1287,4,0,0,36,0,0,2
40921,PE,44,1309,0,0,0,60,0,0,1
40922,PE,44,1350,0,0,0,20,0,0,1
40923,PE,44,1368,4,0,0,32,0,0,2
40924,PE,44,1376,4,0,0,39,0,0,2
40925,PE,44,1392,0,0,0,12,0,0,1
40926,PE,45,1015,8,0,0,0,24,0,2
40927,PE,45,1023,8,0,0,4,96,0,3
40928,PE,45,1031,4,0,0,0,70,0,2
40929,PE,45,1040,4,0,0,0,16,0,2
40930,PE,45,1058,0,0,0,0,12,0,1
40931,PE,45,1066,0,0,0,0,44,0,1
40932,PE,45,1074,0,0,0,0,48,0,1
40933,PE,45,1082,0,0,0,0,12,0,1
40934,PE,45,1090,0,0,0,0,32,0,1
40935,PE,45,1112,0,0,0,4,20,0,2
40936,PE,45,1163,0,0,0,0,28,0,1
40937,PE,45,1201,4,0,0,0,44,0,2
40938,PE,45,1236,4,0,0,0,40,0,2
40939,PE,45,1279,0,0,0,0,27,0,1
40940,PE,45,1295,0,0,0,0,28,0,1
40941,PE,45,1309,0,0,0,0,28,0,1
40942,PE,45,1325,4,0,0,0,4,0,2
40943,PE,45,1350,0,0,0,0,12,0,1
40944,PE,45,1368,0,0,0,0,4,0,1
40945,PE,45,1384,0,0,0,0,4,0,1
40946,PE,45,1392,0,0,0,0,4,0,1
40947,PE,45,1406,0,0,0,0,16,0,1
40948,PE,45,1430,0,0,0,0,8,0,1
40949,PE,45,1449,0,0,0,0,4,0,1
40950,PE,45,1457,0,0,0,0,8,0,1
40951,PE,45,1473,0,0,0,0,4,0,1
40952,PE,45,1481,4,0,0,0,4,0,2
40953,PE,45,1511,0,0,0,0,24,0,1
40954,PE,45,1538,0,0,0,0,32,0,1
40955,PE,45,1570,0,0,0,0,52,0,1
40956,PE,45,1597,0,0,0,0,12,0,1
40957,PE,45,1600,0,0,0,0,8,0,1
40958,PE,45,1627,0,0,0,0,36,0,1
40959,PE,45,1643,0,0,0,0,4,0,1
40960,PE,45,1651,0,0,0,0,16,0,1
40961,PE,45,1678,0,0,0,0,4,0,1
40962,PE,46,1015,4,60,0,0,0,0,2
40963,PE,46,1023,0,24,0,0,0,0,1
40964,PE,46,1031,0,39,0,0,0,0,1
40965,PE,46,1040,0,64,0,0,0,0,1
40966,PE,46,1058,0,8,0,0,0,0,1
40967,PE,46,1066,0,20,0,0,0,0,1
40968,PE,46,1074,0,20,0,0,0,0,1
40969,PE,46,1082,0,28,0,0,0,0,1
40970,PE,46,1090,0,24,0,0,0,0,1
40971,PE,46,1104,0,8,0,0,0,0,1
40972,PE,46,1120,0,12,0,0,0,0,1
40973,PE,46,1139,12,23,0,0,0,0,2
40974,PE,46,1147,0,8,0,0,0,0,1
40975,PE,46,1155,0,12,0,0,0,0,1
40976,PE,46,1163,0,19,0,0,0,0,1
40977,PE,46,1171,0,8,0,0,0,0,1
40978,PE,46,1180,0,4,0,0,0,0,1
40979,PE,46,1198,8,23,0,0,0,0,2
40980,PE,46,1201,0,4,0,0,0,0,1
40981,PE,46,1210,0,20,0,0,0,0,1
40982,PE,46,1236,4,12,0,0,0,0,2
40983,PE,47,1015,8,4,0,50,0,0,3
40984,PE,47,1023,0,0,0,77,0,0,1
40985,PE,47,1031,4,0,0,20,0,0,2
40986,PE,47,1040,0,0,0,36,0,0,1
40987,PE,47,1058,4,0,0,29,0,0,2
40988,PE,47,1066,0,0,0,12,0,0,1
40989,PE,47,1074,4,0,0,8,0,0,2
40990,PE,47,1082,4,0,0,24,0,0,2
40991,PE,47,1112,0,0,0,29,0,0,1
40992,PE,47,1120,4,0,0,28,0,0,2
40993,PE,47,1147,0,0,0,20,0,0,1
40994,PE,47,1155,0,0,0,57,0,0,1
40995,PE,47,1163,8,0,0,32,0,0,2
40996,PE,47,1171,0,0,0,8,0,0,1
40997,PE,47,1180,4,0,0,22,0,0,2
40998,PE,47,1198,0,0,0,4,0,0,1
40999,PE,47,1236,0,0,0,11,0,0,1
41000,PE,47,1244,0,0,0,39,0,0,1
41001,PE,47,1252,0,0,0,20,0,0,1
41002,PE,47,1279,4,0,0,16,0,0,2
41003,PE,47,1287,0,0,0,19,0,0,1
41004,PE,47,1295,0,0,0,11,0,0,1
41005,PE,48,1023,0,0,0,47,0,0,1
41006,PE,48,1031,0,0,0,36,0,0,1
41007,PE,48,1040,0,0,0,25,0,0,1
41008,PE,48,1074,0,0,0,23,0,0,1
41009,PE,48,1082,0,0,0,4,0,0,1
41010,PE,48,1090,4,0,0,0,0,0,1
41011,PE,48,1104,0,0,0,4,0,0,1
41012,PE,48,1112,0,0,0,20,0,0,1
41013,PE,48,1120,0,0,0,11,0,0,1
41014,PE,48,1147,0,0,0,8,0,0,1
41015,PE,48,1155,0,0,0,8,0,0,1
41016,PE,48,1163,0,0,0,12,0,0,1
41017,PE,48,1171,0,0,0,4,0,0,1
41018,PE,48,1180,0,0,0,4,0,0,1
41019,PE,48,1210,0,0,0,28,0,0,1
41020,PE,48,1228,0,0,0,4,0,0,1
41021,PE,48,1236,0,0,0,50,0,0,1
41022,PE,50,1015,0,20,0,0,0,0,1
41023,PE,50,1023,0,55,0,0,0,0,1
41024,PE,50,1031,0,19,0,0,0,0,1
41025,PE,50,1040,0,31,0,0,0,0,1
41026,PE,50,1058,0,40,0,0,0,0,1
41027,PE,50,1090,0,11,0,0,0,0,1
41028,PE,50,1104,0,16,0,0,0,0,1
41029,PE,50,1112,0,12,0,0,0,0,1
41030,PE,50,1139,0,12,0,0,0,0,1
41031,PE,50,1147,0,4,0,0,0,0,1
41032,PE,50,1163,0,12,0,0,0,0,1
41033,PE,50,1171,0,12,0,0,0,0,1
41034,PE,50,1180,0,6,0,0,0,0,1
41035,PE,50,1198,8,30,0,0,0,0,2
41036,PE,50,1201,0,15,0,0,0,0,1
41037,PE,51,1058,0,24,0,0,0,0,1
41038,PE,51,1066,0,32,0,0,0,0,1
41039,PE,51,1074,0,20,0,0,0,0,1
41040,PE,51,1082,0,12,0,0,0,0,1
41041,PE,51,1090,0,40,0,0,0,0,1
41042,PE,51,1163,0,8,0,0,0,0,1
41043,PE,51,1198,0,12,0,0,0,0,1
41044,PE,51,1201,4,8,0,0,0,0,2
41045,PE,51,1210,0,4,0,0,0,0,1
41046,PE,51,1228,0,8,0,0,0,0,1
41047,PE,51,1236,0,34,0,0,0,0,1
41048,PE,51,1244,0,8,0,0,0,0,1
41049,PE,51,1252,0,4,0,0,0,0,1
41050,PE,51,1279,0,20,0,0,0,0,1
41051,PE,52,1015,0,0,0,0,67,0,1
41052,PE,52,1023,4,0,0,0,56,0,2
41053,PE,52,1031,0,0,0,0,31,0,1
41054,PE,52,1040,0,0,0,0,40,0,1
41055,PE,52,1058,4,0,0,0,64,0,2
41056,PE,52,1066,0,0,0,0,27,0,1
41057,PE,52,1074,0,0,0,0,12,0,1
41058,PE,52,1082,0,0,0,0,12,0,1
41059,PE,52,1090,0,0,0,0,16,0,1
41060,PE,52,1104,4,0,0,0,23,0,2
41061,PE,52,1163,0,0,0,0,16,0,1
41062,PE,52,1180,0,0,0,0,10,0,1
41063,PE,52,1198,0,0,0,0,8,0,1
41064,PE,52,1201,0,0,0,0,8,0,1
41065,PE,52,1228,0,0,0,0,8,0,1
41066,PE,52,1236,0,0,0,0,10,0,1
41067,PE,54,1015,4,0,0,0,84,0,2
41068,PE,54,1023,4,0,0,0,39,0,2
41069,PE,54,1031,0,0,0,0,32,0,1
41070,PE,54,1040,0,0,0,0,7,0,1
41071,PE,54,1058,0,0,0,0,20,0,1
41072,PE,54,1066,0,0,0,0,48,0,1
41073,PE,54,1074,0,0,0,0,4,0,1
41074,PE,54,1082,0,0,0,0,4,0,1
41075,PE,54,1090,0,0,0,0,14,0,1
41076,PE,54,1104,0,0,0,0,4,0,1
41077,PE,54,1112,0,0,0,0,4,0,1
41078,PE,54,1120,4,0,0,0,12,0,2
41079,PE,54,1147,0,0,0,0,20,0,1
41080,PE,54,1155,0,0,0,0,52,0,1
41081,PE,54,1163,0,0,0,0,8,0,1
41082,PE,54,1171,0,0,0,0,12,0,1
41083,PE,54,1180,0,0,0,0,20,0,1
41084,PE,54,1198,0,0,0,0,8,0,1
41085,PE,54,1201,0,0,0,0,16,0,1
41086,PE,54,1210,0,0,0,0,8,0,1
41087,PE,54,1228,0,0,0,0,8,0,1
41088,PE,54,1236,0,0,0,0,8,0,1
41089,PE,54,1244,0,0,0,0,11,0,1
41090,PE,54,1252,0,0,0,0,12,0,1
41091,PE,54,1260,0,0,0,0,8,0,1
41092,PE,54,1279,0,0,0,0,16,0,1
41093,PE,54,1287,0,0,0,0,4,0,1
41094,PE,54,1295,0,0,0,0,4,0,1
41095,PE,54,1333,0,0,0,0,20,0,1
41096,PE,54,1350,0,0,0,0,28,0,1
41097,PE,55,1015,0,40,0,0,0,0,1
41098,PE,55,1023,0,78,0,0,0,0,1
41099,PE,55,1031,0,72,0,0,0,0,1
41100,PE,55,1040,0,40,0,0,0,0,1
41101,PE,55,1074,0,35,0,0,0,0,1
41102,PE,55,1082,0,4,0,0,0,0,1
41103,PE,55,1120,0,46,0,0,0,0,1
41104,PE,55,1171,0,36,0,0,0,0,1
41105,PE,55,1210,0,49,0,0,0,0,1
41106,PE,55,1236,0,27,0,0,0,0,1
41107,PE,55,1295,4,20,0,0,0,0,2
41108,PE,55,1309,4,43,0,0,0,0,2
41109,PE,55,1317,0,11,0,0,0,0,1
41110,PE,55,1333,0,40,0,0,0,0,1
41111,PE,55,1341,0,15,0,0,0,0,1
41112,PE,55,1350,0,8,0,0,0,0,1
41113,PE,55,1368,0,8,0,0,0,0,1
41114,PE,55,1376,0,3,0,0,0,0,1
41115,PE,55,1384,0,28,0,0,0,0,1
41116,PE,55,1392,0,4,0,0,0,0,1
41117,PE,55,1414,0,24,0,0,0,0,1
41118,PE,55,1465,0,4,0,0,0,0,1
41119,PE,55,1473,0,8,0,0,0,0,1
41120,PE,55,1481,0,7,0,0,0,0,1
41121,PE,55,1490,0,11,0,0,0,0,1
41122,PE,55,1503,0,8,0,0,0,0,1
41123,PE,55,1511,0,36,0,0,0,0,1
41124,PE,55,1520,0,11,0,0,0,0,1
41125,PE,55,1546,0,16,0,0,0,0,1
41126,PE,55,1554,0,16,0,0,0,0,1
41127,PE,55,1570,0,3,0,0,0,0,1
41128,PE,55,1589,0,4,0,0,0,0,1
41129,PE,56,1066,0,0,0,0,32,0,1
41130,PE,56,1082,0,0,0,0,40,0,1
41131,PE,56,1090,4,0,0,0,7,0,2
41132,PE,56,1155,0,0,0,0,24,0,1
41133,PE,56,1236,0,0,0,0,60,0,1
41134,PE,56,1252,3,0,0,0,43,0,2
41135,PE,56,1309,0,0,0,0,20,0,1
41136,PE,56,1325,0,0,0,0,28,0,1
41137,PE,56,1341,0,0,0,0,16,0,1
41138,PE,56,1350,0,0,0,0,16,0,1
41139,PE,56,1368,0,0,0,0,24,0,1
41140,PE,56,1376,4,0,0,0,12,0,2
41141,PE,56,1392,0,0,0,0,19,0,1
41142,PE,56,1481,0,0,0,0,47,0,1
41143,PE,56,1503,0,0,0,0,23,0,1
41144,PE,56,1562,0,0,0,0,12,0,1
41145,PE,56,1570,4,0,0,0,19,0,2
41146,PE,56,1597,0,0,0,0,32,0,1
41147,PE,56,1660,0,0,0,0,40,0,1
41148,PE,56,1686,0,0,0,0,20,0,1
41149,PE,56,1694,0,0,0,0,28,0,1
41150,PE,56,1708,0,0,0,0,24,0,1
41151,PE,56,1716,3,0,0,0,23,0,2
41152,PE,56,1724,0,0,0,0,16,0,1
41153,PE,56,1732,0,0,0,0,12,0,1
41154,PE,56,1740,0,0,0,0,28,0,1
41155,PE,56,1759,0,0,0,0,24,0,1
41156,PE,56,1767,0,0,0,0,36,0,1
41157,PE,56,1775,4,0,0,0,31,0,2
41158,PE,56,1791,0,0,0,0,16,0,1
41159,PE,56,1805,0,0,0,0,40,0,1
41160,PE,56,1813,0,0,0,0,44,0,1
41161,PE,56,1821,4,0,0,0,60,0,2
41162,PE,56,1830,4,0,0,0,19,0,2
41163,PE,56,1848,0,0,0,0,20,0,1
41164,PE,56,1856,0,0,0,0,23,0,1
41165,PE,56,1864,0,0,0,0,11,0,1
41166,PE,56,1872,0,0,0,0,12,0,1
41167,PE,56,1880,4,0,0,0,24,0,2
41168,PE,56,1899,0,0,0,0,40,0,1
41169,PE,56,1902,0,0,0,0,3,0,1
41170,PE,56,1910,0,0,0,0,8,0,1
41171,PE,56,1945,0,0,0,0,12,0,1
41172,PE,57,1015,0,26,0,0,0,0,1
41173,PE,57,1023,0,43,0,0,0,0,1
41174,PE,57,1031,0,50,0,0,0,0,1
41175,PE,57,1040,0,35,0,0,0,0,1
41176,PE,57,1058,0,27,0,0,0,0,1
41177,PE,57,1074,0,8,0,0,0,0,1
41178,PE,57,1082,0,16,0,0,0,0,1
41179,PE,57,1090,0,20,0,0,0,0,1
41180,PE,57,1104,0,4,0,0,0,0,1
41181,PE,57,1112,0,8,0,0,0,0,1
41182,PE,57,1120,0,28,0,0,0,0,1
41183,PE,57,1139,0,42,0,0,0,0,1
41184,PE,57,1147,0,16,0,0,0,0,1
41185,PE,57,1155,4,8,0,0,0,0,2
41186,PE,57,1171,0,8,0,0,0,0,1
41187,PE,57,1180,0,8,0,0,0,0,1
41188,PE,57,1198,0,8,0,0,0,0,1
41189,PE,57,1201,0,11,0,0,0,0,1
41190,PE,57,1210,0,39,0,0,0,0,1
41191,PE,57,1228,0,12,0,0,0,0,1
41192,PE,57,1236,0,11,0,0,0,0,1
41193,PE,57,1252,0,4,0,0,0,0,1
41194,PE,57,1260,0,31,0,0,0,0,1
41195,PE,57,1279,0,12,0,0,0,0,1
41196,PE,57,1295,0,20,0,0,0,0,1
41197,PE,57,1309,0,12,0,0,0,0,1
41198,PE,57,1317,0,8,0,0,0,0,1
41199,PE,57,1325,0,8,0,0,0,0,1
41200,PE,57,1333,0,40,0,0,0,0,1
41201,PE,57,1350,0,16,0,0,0,0,1
41202,PE,57,1368,0,6,0,0,0,0,1
41203,PE,57,1376,0,4,0,0,0,0,1
41204,PE,57,1384,0,12,0,0,0,0,1
41205,PE,57,1392,4,3,0,0,0,0,2
41206,PE,57,1414,0,4,0,0,0,0,1
41207,PE,57,1422,0,12,0,0,0,0,1
41208,PE,57,1430,0,12,0,0,0,0,1
41209,PE,57,1473,0,8,0,0,0,0,1
41210,PE,58,1023,0,24,0,0,0,0,1
41211,PE,58,1031,0,16,0,0,0,0,1
41212,PE,58,1066,0,52,0,0,0,0,1
41213,PE,58,1139,0,20,0,0,0,0,1
41214,PE,58,1147,0,22,0,0,0,0,1
41215,PE,58,1180,0,32,0,0,0,0,1
41216,PE,58,1236,0,12,0,0,0,0,1
41217,PE,58,1244,0,12,0,0,0,0,1
41218,PE,58,1252,0,12,0,0,0,0,1
41219,PE,58,1260,0,8,0,0,0,0,1
41220,PE,58,1279,0,8,0,0,0,0,1
41221,PE,58,1287,0,4,0,0,0,0,1
41222,PE,58,1325,0,8,0,0,0,0,1
41223,PE,58,1341,0,4,0,0,0,0,1
41224,PE,59,1015,0,0,0,0,27,0,1
41225,PE,59,1023,0,0,0,0,55,0,1
41226,PE,59,1031,0,0,0,0,11,0,1
41227,PE,59,1040,0,0,0,0,16,0,1
41228,PE,59,1058,0,0,0,0,19,0,1
41229,PE,59,1066,4,0,0,0,20,0,2
41230,PE,59,1082,0,0,0,0,12,0,1
41231,PE,59,1090,0,0,0,0,50,0,1
41232,PE,59,1104,4,0,0,0,34,0,2
41233,PE,59,1120,0,0,0,0,57,0,1
41234,PE,59,1139,0,0,0,0,8,0,1
41235,PE,59,1147,0,0,0,0,17,0,1
41236,PE,59,1163,0,0,0,0,32,0,1
41237,PE,59,1228,0,0,0,0,8,0,1
41238,PE,60,1040,0,28,0,0,0,0,1
41239,PE,60,1058,0,12,0,0,0,0,1
41240,PE,60,1066,0,55,0,0,0,0,1
41241,PE,60,1082,0,44,0,0,0,0,1
41242,PE,60,1104,0,60,0,0,0,0,1
41243,PE,60,1171,0,40,0,0,0,0,1
41244,PE,60,1198,0,54,0,0,0,0,1
41245,PE,60,1228,0,20,0,0,0,0,1
41246,PE,60,1236,4,24,0,0,0,0,2
41247,PE,60,1244,0,11,0,0,0,0,1
41248,PE,60,1368,4,39,0,0,0,0,2
41249,PE,60,1384,0,12,0,0,0,0,1
41250,PE,60,1422,0,4,0,0,0,0,1
41251,PE,60,1465,0,16,0,0,0,0,1
41252,PE,60,1490,0,8,0,0,0,0,1
41253,PE,60,1503,0,8,0,0,0,0,1
41254,PE,61,1015,4,0,0,0,56,0,2
41255,PE,61,1023,4,0,0,0,108,0,2
41256,PE,61,1031,8,0,0,0,48,0,2
41257,PE,61,1040,0,0,0,0,40,0,1
41258,PE,61,1058,0,0,0,0,12,0,1
41259,PE,61,1066,0,0,0,0,20,0,1
41260,PE,61,1090,0,0,0,0,12,0,1
41261,PE,61,1112,0,0,0,0,20,0,1
41262,PE,61,1120,0,0,0,0,4,0,1
41263,PE,61,1139,0,0,0,0,31,0,1
41264,PE,61,1147,0,0,0,0,26,0,1
41265,PE,61,1155,0,0,0,0,26,0,1
41266,PE,61,1180,0,0,0,0,4,0,1
41267,PE,61,1198,0,0,0,0,8,0,1
41268,PE,61,1201,0,0,0,0,55,0,1
41269,PE,61,1210,0,0,0,0,14,0,1
41270,PE,62,1040,0,35,0,0,0,0,1
41271,PE,62,1074,0,23,0,0,0,0,1
41272,PE,62,1082,0,23,0,0,0,0,1
41273,PE,62,1090,0,11,0,0,0,0,1
41274,PE,62,1112,4,31,0,0,0,0,2
41275,PE,62,1171,0,12,0,0,0,0,1
41276,PE,62,1180,0,8,0,0,0,0,1
41277,PE,62,1198,0,12,0,0,0,0,1
41278,PE,62,1201,0,12,0,0,0,0,1
41279,PE,62,1228,0,8,0,0,0,0,1
41280,PE,62,1244,0,25,0,0,0,0,1
41281,PE,62,1260,0,4,0,0,0,0,1
41282,PE,62,1368,0,4,0,0,0,0,1
41283,PE,62,1376,0,16,0,0,0,0,1
41284,PE,62,1392,0,25,0,0,0,0,1
41285,PE,62,1430,0,4,0,0,0,0,1
41286,PE,62,1503,0,32,0,0,0,0,1
41287,PE,62,1554,0,3,0,0,0,0,1
41288,PE,62,1589,0,8,0,0,0,0,1
41289,PE,62,1600,0,8,0,0,0,0,1
41290,PE,62,1619,0,3,0,0,0,0,1
41291,PE,62,1627,0,4,0,0,0,0,1
41292,PE,62,1635,0,3,0,0,0,0,1
41293,PE,62,1678,0,23,0,0,0,0,1
41294,PE,62,1694,0,15,0,0,0,0,1
41295,PE,63,1031,0,56,0,0,0,0,1
41296,PE,63,1040,0,31,0,0,0,0,1
41297,PE,63,1074,4,4,0,0,0,0,2
41298,PE,63,1104,0,4,0,0,0,0,1
41299,PE,63,1112,0,6,0,0,0,0,1
41300,PE,63,1120,0,11,0,0,0,0,1
41301,PE,63,1139,0,8,0,0,0,0,1
41302,PE,63,1147,4,76,0,0,0,0,2
41303,PE,63,1163,0,4,0,0,0,0,1
41304,PE,63,1180,0,4,0,0,0,0,1
41305,PE,63,1198,0,8,0,0,0,0,1
41306,PE,63,1201,0,4,0,0,0,0,1
41307,PE,63,1210,0,11,0,0,0,0,1
41308,PE,63,1228,0,8,0,0,0,0,1
41309,PE,63,1236,0,3,0,0,0,0,1
41310,PE,63,1244,4,49,0,0,0,0,2
41311,PE,63,1252,0,4,0,0,0,0,1
41312,PE,63,1279,0,7,0,0,0,0,1
41313,PE,63,1341,0,8,0,0,0,0,1
41314,PE,64,1015,0,0,0,0,8,0,1
41315,PE,64,1023,0,0,0,0,8,0,1
41316,PE,64,1066,0,0,0,0,48,0,1
41317,PE,64,1104,0,0,0,0,48,0,1
41318,PE,64,1112,0,0,0,0,44,0,1
41319,PE,64,1120,0,0,0,0,16,0,1
41320,PE,64,1147,4,0,0,0,31,0,2
41321,PE,64,1201,0,0,0,0,48,0,1
41322,PE,64,1252,0,0,0,0,24,0,1
41323,PE,64,1341,0,0,0,0,45,0,1
41324,PE,64,1406,4,0,0,0,0,0,1
41325,PE,64,1473,0,0,0,0,23,0,1
41326,PE,64,1481,0,0,0,0,16,0,1
41327,PE,64,1490,0,0,0,0,19,0,1
41328,PE,64,1511,0,0,0,0,4,0,1
41329,PE,64,1520,4,0,0,0,8,0,2
41330,PE,65,1031,4,47,0,0,0,0,2
41331,PE,65,1040,0,52,0,0,0,0,1
41332,PE,65,1066,0,31,0,0,0,0,1
41333,PE,65,1082,0,18,0,0,0,0,1
41334,PE,65,1090,0,12,0,0,0,0,1
41335,PE,65,1104,0,24,0,0,0,0,1
41336,PE,65,1112,0,11,0,0,0,0,1
41337,PE,65,1120,0,48,0,0,0,0,1
41338,PE,65,1163,0,4,0,0,0,0,1
41339,PE,65,1180,0,23,0,0,0,0,1
41340,PE,65,1201,0,8,0,0,0,0,1
41341,PE,65,1210,0,16,0,0,0,0,1
41342,PE,65,1228,0,3,0,0,0,0,1
41343,PE,65,1244,0,16,0,0,0,0,1
41344,PE,66,1015,0,31,0,0,0,0,1
41345,PE,66,1040,0,32,0,0,0,0,1
41346,PE,66,1082,4,68,0,0,0,0,2
41347,PE,66,1090,8,34,0,0,0,0,2
41348,PE,66,1147,0,24,0,0,0,0,1
41349,PE,66,1163,0,7,0,0,0,0,1
41350,PE,66,1198,0,23,0,0,0,0,1
41351,PE,66,1201,4,28,0,0,0,0,2
41352,PE,66,1228,0,18,0,0,0,0,1
41353,PE,66,1236,0,3,0,0,0,0,1
41354,PE,66,1244,0,68,0,0,0,0,1
41355,PE,66,1260,0,23,0,0,0,0,1
41356,PE,66,1295,4,8,0,0,0,0,2
41357,PE,66,1309,0,12,0,0,0,0,1
41358,PE,66,1325,0,15,0,0,0,0,1
41359,PE,66,1341,0,8,0,0,0,0,1
41360,PE,66,1350,0,8,0,0,0,0,1
41361,PE,66,1368,0,4,0,0,0,0,1
41362,PE,66,1384,0,4,0,0,0,0,1
41363,PE,66,1406,0,4,0,0,0,0,1
41364,PE,66,1414,0,4,0,0,0,0,1
41365,PE,66,1422,0,15,0,0,0,0,1
41366,PE,66,1449,0,4,0,0,0,0,1
41367,PE,66,1457,0,24,0,0,0,0,1
41368,PE,66,1465,0,24,0,0,0,0,1
41369,PE,67,1015,0,35,0,0,0,0,1
41370,PE,67,1023,4,51,0,0,0,0,2
41371,PE,67,1031,0,16,0,0,0,0,1
41372,PE,67,1040,0,12,0,0,0,0,1
41373,PE,67,1058,8,54,0,0,0,0,2
41374,PE,67,1066,0,38,0,0,0,0,1
41375,PE,67,1074,0,14,0,0,0,0,1
41376,PE,67,1090,0,43,0,0,0,0,1
41377,PE,67,1120,0,24,0,0,0,0,1
41378,PE,67,1139,0,23,0,0,0,0,1
41379,PE,67,1163,0,4,0,0,0,0,1
41380,PE,67,1180,0,8,0,0,0,0,1
41381,PE,67,1198,0,7,0,0,0,0,1
41382,PE,67,1201,0,15,0,0,0,0,1
41383,PE,68,1023,0,40,0,0,0,0,1
41384,PE,68,1031,0,79,0,0,0,0,1
41385,PE,68,1040,0,7,0,0,0,0,1
41386,PE,68,1066,0,8,0,0,0,0,1
41387,PE,68,1082,3,0,0,0,0,0,1
41388,PE,68,1090,0,27,0,0,0,0,1
41389,PE,68,1104,0,55,0,0,0,0,1
41390,PE,68,1112,0,44,0,0,0,0,1
41391,PE,68,1139,0,7,0,0,0,0,1
41392,PE,68,1147,3,8,0,0,0,0,2
41393,PE,68,1163,0,31,0,0,0,0,1
41394,PE,68,1180,0,4,0,0,0,0,1
41395,PE,68,1198,0,24,0,0,0,0,1
41396,PE,68,1201,0,4,0,0,0,0,1
41397,PE,68,1228,4,31,0,0,0,0,2
41398,PE,69,1015,0,61,0,0,0,0,1
41399,PE,69,1023,3,46,0,0,0,0,2
41400,PE,69,1040,0,55,0,0,0,0,1
41401,PE,69,1082,0,40,0,0,0,0,1
41402,PE,69,1090,0,14,0,0,0,0,1
41403,PE,69,1155,0,6,0,0,0,0,1
41404,PE,69,1171,4,30,0,0,0,0,2
41405,PE,69,1201,0,16,0,0,0,0,1
41406,PE,70,1015,8,24,0,0,0,0,2
41407,PE,70,1023,0,31,0,0,0,0,1
41408,PE,70,1031,4,35,0,0,0,0,2
41409,PE,70,1040,0,19,0,0,0,0,1
41410,PE,70,1104,4,24,0,0,0,0,2
41411,PE,70,1112,0,28,0,0,0,0,1
41412,PE,70,1180,0,24,0,0,0,0,1
41413,PE,70,1210,0,24,0,0,0,0,1
41414,PE,70,1228,0,32,0,0,0,0,1
41415,PE,70,1244,0,26,0,0,0,0,1
41416,PE,70,1252,0,20,0,0,0,0,1
41417,PE,70,1279,0,16,0,0,0,0,1
41418,PE,70,1287,0,12,0,0,0,0,1
41419,PE,70,1295,0,4,0,0,0,0,1
41420,PE,71,1015,0,72,0,0,0,0,1
41421,PE,71,1023,0,28,0,0,0,0,1
41422,PE,71,1031,4,71,0,0,0,0,2
41423,PE,71,1040,0,43,0,0,0,0,1
41424,PE,71,1066,4,88,0,0,0,0,2
41425,PE,71,1074,0,32,0,0,0,0,1
41426,PE,71,1082,0,58,0,0,0,0,1
41427,PE,71,1090,0,27,0,0,0,0,1
41428,PE,71,1104,0,31,0,0,0,0,1
41429,PE,71,1112,0,32,0,0,0,0,1
41430,PE,71,1120,0,12,0,0,0,0,1
41431,PE,71,1139,0,12,0,0,0,0,1
41432,PE,71,1163,0,26,0,0,0,0,1
41433,PE,71,1171,0,8,0,0,0,0,1
41434,PE,71,1180,3,12,0,0,0,0,2
41435,PE,71,1228,0,4,0,0,0,0,1
41436,PE,71,1236,0,19,0,0,0,0,1
41437,PE,71,1252,0,15,0,0,0,0,1
41438,PE,71,1260,0,15,0,0,0,0,1
41439,PE,71,1317,0,18,0,0,0,0,1
41440,PE,71,1325,0,4,0,0,0,0,1
41441,PE,71,1350,0,8,0,0,0,0,1
41442,PE,71,1376,4,4,0,0,0,0,2
41443,PE,71,1384,0,7,0,0,0,0,1
41444,PE,71,1392,0,4,0,0,0,0,1
41445,PE,71,1414,0,3,0,0,0,0,1
41446,PE,71,1422,0,8,0,0,0,0,1
41447,PE,71,1449,0,12,0,0,0,0,1
41448,PE,71,1481,0,16,0,0,0,0,1
41449,PE,71,1503,0,32,0,0,0,0,1
41450,PE,71,1520,12,24,0,0,0,0,2
41451,PE,71,1570,0,16,0,0,0,0,1
41452,PE,71,1589,0,8,0,0,0,0,1
41453,PE,71,1619,0,8,0,0,0,0,1
41454,PE,71,1627,0,4,0,0,0,0,1
41455,PE,71,1643,0,3,0,0,0,0,1
41456,PE,71,1651,0,16,0,0,0,0,1
41457,PE,71,1678,0,16,0,0,0,0,1
41458,PE,71,1686,0,4,0,0,0,0,1
41459,PE,72,1023,0,87,0,0,0,0,1
41460,PE,72,1031,0,39,0,0,0,0,1
41461,PE,72,1040,0,24,0,0,0,0,1
41462,PE,72,1058,0,35,0,0,0,0,1
41463,PE,72,1066,0,4,0,0,0,0,1
41464,PE,72,1104,0,7,0,0,0,0,1
41465,PE,72,1112,0,3,0,0,0,0,1
41466,PE,72,1228,0,4,0,0,0,0,1
41467,PE,72,1244,0,4,0,0,0,0,1
41468,PE,72,1252,0,4,0,0,0,0,1
